[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-03 13:25:05] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-03 13:25:06] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304\
[2025-03-03 13:25:06] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add85a9de-GjpuEp.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt?simply_static_page=1578
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt?simply_static_page=1578
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 173 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add85a9de-GjpuEp.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:ea5bf908ad3751fe94b5a8e36a00ba1168c7f377===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:161; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add864517-iAMuuq.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.min.js?simply_static_page=1579
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.min.js?simply_static_page=1579
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 1152 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add864517-iAMuuq.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:c9aae8beb25da78f46938e6da391fe2feee1beb3===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:160; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add86ac9f-olbljd.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js?simply_static_page=1580
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js?simply_static_page=1580
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add86ac9f-olbljd.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.asset.php
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:159; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.asset.php
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:158; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add871acf-RGYhKo.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.js?simply_static_page=1582
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.js?simply_static_page=1582
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 48770 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/http/http.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add871acf-RGYhKo.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/http/http.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:4704427e3d5770fbca4ca6dc29fd835de4cd0a10===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:157; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add877aa7-XU8o5f.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.js.LICENSE.txt?simply_static_page=1583
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.js.LICENSE.txt?simply_static_page=1583
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 11354 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/http/http.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add877aa7-XU8o5f.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/http/http.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:06abfe4d8fa9de2c6f6ec2a677e7ed5c0ba7a306===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.min.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:156; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add87e4d2-XdkutF.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.min.js?simply_static_page=1584
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.min.js?simply_static_page=1584
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 35428 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/http/http.min.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add87e4d2-XdkutF.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/http/http.min.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:d612bb68090ab51ee5aeb5a1ab89f41a39e1563e===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.strings.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:155; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add8829ef-k7QoS9.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.strings.js?simply_static_page=1585
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/http/http.strings.js?simply_static_page=1585
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/http/http.strings.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add8829ef-k7QoS9.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/http/http.strings.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.asset.php
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:154; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.asset.php
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:153; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add887ea5-7bsN3f.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.js?simply_static_page=1587
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.js?simply_static_page=1587
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 257494 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add887ea5-7bsN3f.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:d7a4e54b63c0061c939bcbd937c3f3dc06a9a40f===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:152; Total: 834
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add88cfe5-gVy458.tmp
[2025-03-03 13:25:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt?simply_static_page=1588
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt?simply_static_page=1588
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:103] Filesize: 472 bytes
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add88cfe5-gVy458.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:44] [class-ss-page.php:119] Checking Content Identical:dc6bb04e480e029cf2b2888e0f35c8d62510a48d===. Value: FALSE
[2025-03-03 13:25:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
