[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-04 05:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-04 05:26:51] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010\
[2025-03-04 05:26:51] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40dc392-N7u3RX.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:52c4451447b44940f1cda778a2aa15b9dca4cf7b===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:135; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40df2ba-PlUIYa.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt?simply_static_page=2474
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt?simply_static_page=2474
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 249 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40df2ba-PlUIYa.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:57b7b2d716676aa5266ccdc1abd15b99bc557b74===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.strings.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:134; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40e8967-7GdyUj.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.strings.js?simply_static_page=2475
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/query/query.strings.js?simply_static_page=2475
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.strings.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40e8967-7GdyUj.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/query/query.strings.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.asset.php
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:133; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.asset.php
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:132; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40ee74d-KV2J83.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.js?simply_static_page=2477
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.js?simply_static_page=2477
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:103] Filesize: 64868 bytes
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40ee74d-KV2J83.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:28] [class-ss-page.php:119] Checking Content Identical:9a9a49174c03574a6bfca732a2bc218d822b48df===. Value: FALSE
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2025-03-04 05:27:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:131; Total: 834
[2025-03-04 05:27:28] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f40f2ccd-11wudW.tmp
[2025-03-04 05:27:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt?simply_static_page=2478
[2025-03-04 05:27:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt?simply_static_page=2478
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:103] Filesize: 332 bytes
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f40f2ccd-11wudW.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:29] [class-ss-page.php:119] Checking Content Identical:b7cc5158fc648f83063ee247f99fef0e90c64f7d===. Value: FALSE
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2025-03-04 05:27:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:130; Total: 834
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f4109ab1-LHYSqJ.tmp
[2025-03-04 05:27:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js?simply_static_page=2479
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js?simply_static_page=2479
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:103] Filesize: 61088 bytes
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f4109ab1-LHYSqJ.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:29] [class-ss-page.php:119] Checking Content Identical:3797d08ea7300416b42226c58e2f3bcb406fdfff===. Value: FALSE
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.strings.js
[2025-03-04 05:27:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:129; Total: 834
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f4110242-lXZDCE.tmp
[2025-03-04 05:27:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.strings.js?simply_static_page=2480
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/schema/schema.strings.js?simply_static_page=2480
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.strings.js
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f4110242-lXZDCE.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/schema/schema.strings.js
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:29] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2025-03-04 05:27:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:128; Total: 834
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.js
[2025-03-04 05:27:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:127; Total: 834
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f4117ef1-GUhOgA.tmp
[2025-03-04 05:27:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.js?simply_static_page=2482
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.js?simply_static_page=2482
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:103] Filesize: 100661 bytes
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/store/store.js
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f4117ef1-GUhOgA.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/store/store.js
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:29] [class-ss-page.php:119] Checking Content Identical:0a61f2a957bc5fb41259d9ad426b4a988a9145f2===. Value: FALSE
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2025-03-04 05:27:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:126; Total: 834
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f411ddeb-NNgLZp.tmp
[2025-03-04 05:27:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt?simply_static_page=2483
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt?simply_static_page=2483
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:103] Filesize: 15031 bytes
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f411ddeb-NNgLZp.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:29] [class-ss-page.php:119] Checking Content Identical:dfa82cced3db92d026c265699858f612b7c4b7ef===. Value: FALSE
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.min.js
[2025-03-04 05:27:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:125; Total: 834
[2025-03-04 05:27:29] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f4123e6a-XdBJCW.tmp
[2025-03-04 05:27:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.min.js?simply_static_page=2484
[2025-03-04 05:27:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/store/store.min.js?simply_static_page=2484
